cell id,population,lon,lat,vege,pota,admin_id,admin_name
562821,335724.0,125.125,7.625,6868.900000000001,0.0,PH-BUK,Bukidnon
562822,85126.0,125.375,7.625,6494.2,0.0,PH-DAV,Davao del Norte
562823,522738.0,125.625,7.625,9254.9,0.0,PH-DAV,Davao del Norte
562824,558234.0,125.875,7.625,11770.0,0.0,PH-DAV,Davao del Norte
562825,282084.0,126.125,7.625,4525.5,0.0,PH-COM,Compostela Valley
562826,41066.0,126.375,7.625,1666.1000000000001,0.0,PH-DAO,Davao Oriental
562827,0.0,126.625,7.625,1178.8,0.0,PH-DAO,Davao Oriental
595834,4150.0,98.375,13.375,172.8,0.0,MM-05,Taninthayi
595835,19222.0,98.625,13.375,720.4,0.0,MM-05,Taninthayi
595836,1870.0,98.875,13.375,0.0,0.0,MM-05,Taninthayi
595837,1552.0,99.125,13.375,0.0,0.0,MM-05,Taninthayi
595838,20275.0,99.375,13.375,1351.7,0.0,TH-70,Ratchaburi
595839,35976.0,99.625,13.375,3262.7,0.0,TH-70,Ratchaburi
595840,251386.0,99.875,13.375,4701.9,0.0,TH-70,Ratchaburi
595841,34366.0,100.125,13.375,390.5,0.0,TH-74,Samut Sakhon
595842,55.0,100.375,13.375,0.0,0.0,TH-74,Samut Sakhon
595845,301282.0,101.125,13.375,5922.2,0.0,TH-20,Chon Buri
595846,151883.0,101.375,13.375,5366.799999999999,0.0,TH-20,Chon Buri
595847,34027.0,101.625,13.375,3810.7,0.0,TH-24,Chachoengsao
595848,11167.0,101.875,13.375,583.8,0.0,TH-24,Chachoengsao
595849,60716.0,102.125,13.375,7950.700000000001,0.0,TH-27,Sa Kaeo
595850,84329.0,102.375,13.375,3463.8999999999996,0.0,KH-2,Batdambang
595851,42351.0,102.625,13.375,154.2,0.0,KH-2,Batdambang
595852,144474.0,102.875,13.375,3490.5000000000005,0.0,KH-2,Batdambang
595853,109682.0,103.125,13.375,1553.7000000000003,0.0,KH-2,Batdambang
595854,29780.0,103.375,13.375,0.0,0.0,KH-1,Banteay Mean Chey
595855,45203.0,103.625,13.375,909.4,0.0,KH-17,Siem Reap
595856,386936.0,103.875,13.375,5589.700000000001,0.0,KH-17,Siem Reap
595857,124664.0,104.125,13.375,7025.200000000002,0.0,KH-17,Siem Reap
595858,13949.0,104.375,13.375,414.6,0.0,KH-17,Siem Reap
595859,5413.0,104.625,13.375,11.2,0.0,KH-13,Preah Vihear
595860,6282.0,104.875,13.375,33.2,0.0,KH-13,Preah Vihear
595861,26868.0,105.125,13.375,381.7,0.0,KH-13,Preah Vihear
595862,3576.0,105.375,13.375,20.5,0.0,KH-13,Preah Vihear
595863,2369.0,105.625,13.375,0.0,0.0,KH-19,Stoeng Treng
595864,19385.0,105.875,13.375,1388.8999999999999,0.0,KH-19,Stoeng Treng
595865,2314.0,106.125,13.375,1533.0,0.0,KH-19,Stoeng Treng
595866,2780.0,106.375,13.375,254.29999999999998,0.0,KH-11,Mondol Kiri
595867,6012.0,106.625,13.375,59.400000000000006,0.0,KH-16,Rotanokiri
595868,7383.0,106.875,13.375,29.4,0.0,KH-16,Rotanokiri
595869,2096.0,107.125,13.375,58.8,0.0,KH-16,Rotanokiri
595870,8711.0,107.375,13.375,84.4,0.0,KH-16,Rotanokiri
595871,16362.0,107.625,13.375,8757.800000000001,0.0,KH-16,Rotanokiri
595872,23924.0,107.875,13.375,15160.1,0.0,VN-33,Dak Lak
595873,62825.0,108.125,13.375,10386.9,0.0,VN-33,Dak Lak
595874,114642.0,108.375,13.375,17536.2,0.0,VN-30,Gia Lai
595875,28209.0,108.625,13.375,11934.300000000001,46.1,VN-30,Gia Lai
595876,11753.0,108.875,13.375,4309.0,0.0,VN-30,Gia Lai
595877,115867.0,109.125,13.375,29727.200000000004,0.0,VN-32,Phu Yen
595922,20878.0,120.375,13.375,398.0,0.0,PH-MDC,Occidental Mindoro
595923,47396.0,120.625,13.375,1999.8,0.0,PH-MDC,Occidental Mindoro
595924,12538.0,120.875,13.375,465.69999999999993,0.0,PH-MDR,Oriental Mindoro
595925,751506.0,121.125,13.375,3230.2000000000003,0.0,PH-MDR,Oriental Mindoro
595926,146062.0,121.375,13.375,717.8,0.0,PH-MDR,Oriental Mindoro
595928,202972.0,121.875,13.375,1156.6999999999998,0.0,PH-MAD,Marinduque
595929,327532.0,122.125,13.375,1796.6,0.0,PH-MAD,Marinduque
595930,25730.0,122.375,13.375,2282.5,0.0,PH-QUE,Quezon
595931,155568.0,122.625,13.375,23329.9,0.0,PH-QUE,Quezon
595933,86732.0,123.125,13.375,1386.8,141.0,PH-CAS,Camarines Sur
595934,1050650.0,123.375,13.375,19808.0,81.0,PH-CAS,Camarines Sur
595935,960172.0,123.625,13.375,9127.1,128.3,PH-ALB,Albay
595936,290372.0,123.875,13.375,1782.9,98.1,PH-ALB,Albay
595937,15108.0,124.125,13.375,0.0,31.9,PH-ALB,Albay
464876,1731.0,118.875,-9.375,1.5,0.4,ID-NT,Nusa Tenggara Timur
464877,39501.0,119.125,-9.375,216.10000000000002,2.0,ID-NT,Nusa Tenggara Timur
464878,41327.0,119.375,-9.375,354.20000000000005,2.4,ID-NT,Nusa Tenggara Timur
464879,43597.0,119.625,-9.375,249.2,2.4,ID-NT,Nusa Tenggara Timur
464880,34800.0,119.875,-9.375,526.8,2.8,ID-NT,Nusa Tenggara Timur
464881,4349.0,120.125,-9.375,81.99999999999999,1.2000000000000002,ID-NT,Nusa Tenggara Timur
464896,8361.0,123.875,-9.375,85.30000000000001,1.2000000000000002,ID-NT,Nusa Tenggara Timur
464899,89831.0,124.625,-9.375,611.2,3.5999999999999996,ID-NT,Nusa Tenggara Timur
464900,132274.0,124.875,-9.375,1183.0,3.5999999999999996,ID-NT,Nusa Tenggara Timur
628935,110368.0,93.625,19.125,2915.0,1478.9,MM-16,Rakhine
628936,41280.0,93.875,19.125,4959.6,2117.7,MM-16,Rakhine
628937,42489.0,94.125,19.125,4072.2000000000003,452.0,MM-16,Rakhine
628938,324.0,94.375,19.125,0.0,0.0,MM-16,Rakhine
628939,4788.0,94.625,19.125,457.9,110.3,MM-03,Magway
628940,45726.0,94.875,19.125,7407.900000000001,132.0,MM-03,Magway
628941,132297.0,95.125,19.125,9706.5,205.8,MM-03,Magway
628942,40579.0,95.375,19.125,13089.2,172.4,MM-03,Magway
628943,25673.0,95.625,19.125,11993.6,135.5,MM-02,Bago
628944,792.0,95.875,19.125,2655.0,18.5,MM-02,Bago
628945,9342.0,96.125,19.125,10285.4,0.0,MM-02,Bago
628946,174205.0,96.375,19.125,16826.199999999997,0.0,MM-02,Bago
628947,24593.0,96.625,19.125,559.0,0.0,MM-13,Kayin
628948,12095.0,96.875,19.125,0.4,0.0,MM-13,Kayin
628949,2105.0,97.125,19.125,1220.2999999999997,18.400000000000002,MM-12,Kayah
628950,9874.0,97.375,19.125,8549.599999999999,45.7,MM-12,Kayah
628951,2496.0,97.625,19.125,1094.2,10.5,MM-12,Kayah
628952,11235.0,97.875,19.125,69.3,3.0,TH-58,Mae Hong Son
628953,2588.0,98.125,19.125,0.0,0.0,TH-58,Mae Hong Son
628954,6560.0,98.375,19.125,94.80000000000001,2519.6,TH-58,Mae Hong Son
628955,3916.0,98.625,19.125,10.0,585.9,TH-58,Mae Hong Son
628956,82768.0,98.875,19.125,4761.4,1161.9,TH-50,Chiang Mai
628957,32173.0,99.125,19.125,4483.8,4029.7000000000003,TH-50,Chiang Mai
628958,3843.0,99.375,19.125,4.6,222.7,TH-57,Chiang Rai
628959,50146.0,99.625,19.125,1323.5,10799.699999999997,TH-52,Lampang
628960,119839.0,99.875,19.125,8.1,9.3,TH-56,Phayao
628961,27230.0,100.125,19.125,0.0,0.0,TH-56,Phayao
628962,35566.0,100.375,19.125,0.0,0.0,TH-56,Phayao
628963,1905.0,100.625,19.125,0.2,0.0,TH-56,Phayao
628964,109743.0,100.875,19.125,1906.2,0.0,TH-55,Nan
628965,8052.0,101.125,19.125,0.0,0.0,TH-55,Nan
628966,8014.0,101.375,19.125,133.5,59.6,LA-XA,Xaignabouri
628967,38083.0,101.625,19.125,2000.6000000000001,80.39999999999999,LA-XA,Xaignabouri
628968,6107.0,101.875,19.125,149.3,38.0,LA-LP,Louangphrabang
628969,16295.0,102.125,19.125,3075.4,67.60000000000001,LA-VI,Vientiane
628970,4935.0,102.375,19.125,3378.8,70.7,LA-VI,Vientiane
628971,2435.0,102.625,19.125,208.1,101.1,LA-XN,Xaisomboun
628972,2397.0,102.875,19.125,607.9,87.6,LA-XN,Xaisomboun
628973,2675.0,103.125,19.125,187.4,45.00000000000001,LA-XN,Xaisomboun
628974,3466.0,103.375,19.125,590.9,17.1,LA-XI,Xiangkhouang
628975,7678.0,103.625,19.125,526.1,51.8,LA-XI,Xiangkhouang
628976,1921.0,103.875,19.125,822.1000000000001,52.5,LA-XI,Xiangkhouang
628977,2683.0,104.125,19.125,708.3,65.2,LA-XI,Xiangkhouang
628978,6516.0,104.375,19.125,1455.6,563.0,VN-22,Nghe An
628979,26654.0,104.625,19.125,5056.599999999999,908.4,VN-22,Nghe An
628980,64946.0,104.875,19.125,9255.3,1531.6999999999998,VN-22,Nghe An
628981,76494.0,105.125,19.125,19280.5,733.7,VN-22,Nghe An
628982,220261.0,105.375,19.125,25277.4,1140.3,VN-22,Nghe An
628983,438618.0,105.625,19.125,20052.199999999997,1020.4,VN-22,Nghe An
628984,85.0,105.875,19.125,6.2,0.0,VN-22,Nghe An
497928,10.0,101.875,-3.625,0.0,0.0,ID-BE,Bengkulu
497929,29373.0,102.125,-3.625,1182.2,3.0,ID-BE,Bengkulu
497930,64732.0,102.375,-3.625,7024.200000000001,4.5,ID-BE,Bengkulu
497931,55295.0,102.625,-3.625,25455.1,4.5,ID-BE,Bengkulu
497932,23222.0,102.875,-3.625,4573.9,1.5,ID-SS,Sumatera Selatan
497933,159513.0,103.125,-3.625,520.1,0.0,ID-SS,Sumatera Selatan
497934,115009.0,103.375,-3.625,627.5,0.0,ID-SS,Sumatera Selatan
497935,12969.0,103.625,-3.625,753.9,0.0,ID-SS,Sumatera Selatan
497936,94262.0,103.875,-3.625,636.8,0.0,ID-SS,Sumatera Selatan
497937,16432.0,104.125,-3.625,330.6,0.0,ID-SS,Sumatera Selatan
497938,54136.0,104.375,-3.625,328.0,0.0,ID-SS,Sumatera Selatan
497939,72215.0,104.625,-3.625,612.0000000000001,0.0,ID-SS,Sumatera Selatan
497940,111199.0,104.875,-3.625,1704.4,0.0,ID-SS,Sumatera Selatan
497941,37434.0,105.125,-3.625,1644.2,0.0,ID-SS,Sumatera Selatan
497942,35460.0,105.375,-3.625,1471.6000000000001,0.0,ID-SS,Sumatera Selatan
497943,35574.0,105.625,-3.625,1250.3,0.0,ID-SS,Sumatera Selatan
497944,13651.0,105.875,-3.625,632.4,0.0,ID-SS,Sumatera Selatan
497968,87.0,111.875,-3.625,3.9000000000000004,2.2,ID-KT,Kalimantan Tengah
629045,2064.0,121.125,19.125,52.4,166.4,PH-CAG,Cagayan
629046,6.0,121.375,19.125,0.0,0.0,PH-CAG,Cagayan
629048,58.0,121.875,19.125,0.0,0.0,PH-CAG,Cagayan
497978,0.0,114.375,-3.625,0.0,0.0,ID-KS,Kalimantan Selatan
497979,52812.0,114.625,-3.625,139.60000000000002,0.0,ID-KS,Kalimantan Selatan
497980,41079.0,114.875,-3.625,528.5,0.0,ID-KS,Kalimantan Selatan
497981,10596.0,115.125,-3.625,412.4,0.0,ID-KS,Kalimantan Selatan
497982,11161.0,115.375,-3.625,622.0,0.0,ID-KS,Kalimantan Selatan
497983,30385.0,115.625,-3.625,1034.0,0.0,ID-KS,Kalimantan Selatan
497984,63286.0,115.875,-3.625,418.29999999999995,0.0,ID-KS,Kalimantan Selatan
497985,10833.0,116.125,-3.625,1334.6000000000001,0.0,ID-KS,Kalimantan Selatan
497996,55452.0,118.875,-3.625,74.5,0.0,ID-SR,Sulawesi Barat
497998,7518.0,119.375,-3.625,0.0,0.0,ID-SN,Sulawesi Selatan
497999,68739.0,119.625,-3.625,6079.900000000001,37.6,ID-SN,Sulawesi Selatan
498000,7555.0,119.875,-3.625,2350.2,23.5,ID-SN,Sulawesi Selatan
498001,5498.0,120.125,-3.625,0.6,4.7,ID-SN,Sulawesi Selatan
498002,73631.0,120.375,-3.625,1417.6999999999998,18.8,ID-SN,Sulawesi Selatan
498004,6698.0,120.875,-3.625,43.4,0.0,ID-SG,Sulawesi Tenggara
498005,3046.0,121.125,-3.625,112.70000000000002,0.0,ID-SG,Sulawesi Tenggara
498006,824.0,121.375,-3.625,71.9,0.0,ID-SG,Sulawesi Tenggara
498007,11204.0,121.625,-3.625,82.9,0.0,ID-SG,Sulawesi Tenggara
498008,32469.0,121.875,-3.625,219.8,0.0,ID-SG,Sulawesi Tenggara
498009,25127.0,122.125,-3.625,255.9,0.0,ID-SG,Sulawesi Tenggara
498013,7387.0,123.125,-3.625,11.4,0.0,ID-SG,Sulawesi Tenggara
498025,3297.0,126.125,-3.625,48.400000000000006,6.6,ID-ML,Maluku
498026,8299.0,126.375,-3.625,186.99999999999997,15.2,ID-ML,Maluku
498027,3740.0,126.625,-3.625,343.8,12.6,ID-ML,Maluku
498028,4693.0,126.875,-3.625,158.5,14.399999999999999,ID-ML,Maluku
498029,5526.0,127.125,-3.625,11.3,7.0,ID-ML,Maluku
498032,18768.0,127.875,-3.625,2.9,3.6,ID-ML,Maluku
498033,247137.0,128.125,-3.625,62.099999999999994,9.900000000000002,ID-ML,Maluku
498035,27133.0,128.625,-3.625,53.900000000000006,6.300000000000001,ID-ML,Maluku
498036,3173.0,128.875,-3.625,0.0,1.8,ID-ML,Maluku
498041,4333.0,130.125,-3.625,77.3,1.8,ID-ML,Maluku
498042,10533.0,130.375,-3.625,273.59999999999997,9.900000000000002,ID-ML,Maluku
498043,5103.0,130.625,-3.625,199.0,9.000000000000002,ID-ML,Maluku
498044,10077.0,130.875,-3.625,3.8,3.6,ID-ML,Maluku
498051,3.0,132.625,-3.625,3.5,0.0,ID-PB,Papua Barat
498052,227.0,132.875,-3.625,81.29999999999998,0.0,ID-PB,Papua Barat
498053,199.0,133.125,-3.625,148.0,0.0,ID-PB,Papua Barat
498054,331.0,133.375,-3.625,126.3,0.0,ID-PB,Papua Barat
498056,8967.0,133.875,-3.625,70.0,0.0,ID-PB,Papua Barat
498057,66.0,134.125,-3.625,47.7,0.0,ID-PB,Papua Barat
498058,340.0,134.375,-3.625,82.5,0.0,ID-PB,Papua Barat
498059,909.0,134.625,-3.625,35.199999999999996,0.0,ID-PB,Papua Barat
498060,6128.0,134.875,-3.625,30.700000000000003,0.0,ID-PP,Papua
498061,3379.0,135.125,-3.625,17.7,0.0,ID-PP,Papua
498062,6451.0,135.375,-3.625,21.200000000000003,0.0,ID-PP,Papua
498063,4912.0,135.625,-3.625,20.200000000000003,0.0,ID-PP,Papua
498064,3198.0,135.875,-3.625,26.599999999999998,0.7,ID-PP,Papua
498065,2795.0,136.125,-3.625,33.099999999999994,1.7,ID-PP,Papua
498066,6027.0,136.375,-3.625,24.1,4.800000000000001,ID-PP,Papua
498067,2739.0,136.625,-3.625,19.4,2.0,ID-PP,Papua
498068,7168.0,136.875,-3.625,13.1,2.4000000000000004,ID-PP,Papua
498069,3461.0,137.125,-3.625,13.7,1.7999999999999998,ID-PP,Papua
498070,3210.0,137.375,-3.625,12.600000000000001,0.2,ID-PP,Papua
498071,2767.0,137.625,-3.625,13.8,0.1,ID-PP,Papua
498072,6793.0,137.875,-3.625,39.0,3.0,ID-PP,Papua
498073,7482.0,138.125,-3.625,17.3,3.2,ID-PP,Papua
498074,8663.0,138.375,-3.625,27.1,19.299999999999997,ID-PP,Papua
498075,6397.0,138.625,-3.625,49.9,14.9,ID-PP,Papua
498076,3517.0,138.875,-3.625,69.4,4.0,ID-PP,Papua
498077,3842.0,139.125,-3.625,34.599999999999994,7.1,ID-PP,Papua
498078,1279.0,139.375,-3.625,21.4,0.0,ID-PP,Papua
498079,3318.0,139.625,-3.625,14.000000000000002,0.0,ID-PP,Papua
498080,2635.0,139.875,-3.625,11.7,0.0,ID-PP,Papua
498081,2141.0,140.125,-3.625,12.6,0.0,ID-PP,Papua
498082,1889.0,140.375,-3.625,23.300000000000004,0.0,ID-PP,Papua
498083,1767.0,140.625,-3.625,16.3,0.0,ID-PP,Papua
498084,1807.0,140.875,-3.625,19.799999999999997,0.0,ID-PP,Papua
662034,466821.0,88.375,24.875,48320.3,14228.099999999999,BD-E,Rajshahi
662035,505147.0,88.625,24.875,13847.2,26186.6,BD-E,Rajshahi
662036,905408.0,88.875,24.875,10087.9,30213.399999999998,BD-E,Rajshahi
662037,774570.0,89.125,24.875,9247.1,183049.0,BD-E,Rajshahi
662038,1360623.0,89.375,24.875,8632.300000000001,145802.5,BD-E,Rajshahi
662039,652652.0,89.625,24.875,9687.0,108290.80000000002,BD-E,Rajshahi
662040,1079887.0,89.875,24.875,14877.4,21463.399999999998,BD-C,Dhaka
662041,842961.0,90.125,24.875,10244.699999999999,17556.8,BD-C,Dhaka
662042,1250048.0,90.375,24.875,8680.4,5625.2,BD-C,Dhaka
662043,907260.0,90.625,24.875,15929.699999999997,3994.0000000000005,BD-C,Dhaka
662044,671043.0,90.875,24.875,15805.8,3789.2000000000003,BD-C,Dhaka
662045,355697.0,91.125,24.875,6114.499999999999,4924.799999999999,BD-G,Sylhet
662046,496979.0,91.375,24.875,2249.7999999999997,4835.4,BD-G,Sylhet
662047,709117.0,91.625,24.875,4115.5,3748.0000000000005,BD-G,Sylhet
662048,1438088.0,91.875,24.875,5051.7,2571.2999999999997,BD-G,Sylhet
662049,767154.0,92.125,24.875,12094.7,1010.6999999999999,BD-G,Sylhet
662050,292314.0,92.375,24.875,28464.4,2689.5,BD-G,Sylhet
662060,52915.0,94.875,24.875,2399.1,260.90000000000003,MM-01,Sagaing
662061,36541.0,95.125,24.875,1929.7,147.9,MM-01,Sagaing
662062,10315.0,95.375,24.875,2467.5999999999995,201.9,MM-01,Sagaing
662063,3907.0,95.625,24.875,0.0,0.0,MM-01,Sagaing
662064,2342.0,95.875,24.875,0.0,0.0,MM-01,Sagaing
662065,1262.0,96.125,24.875,0.0,0.0,MM-11,Kachin
662066,120570.0,96.375,24.875,2828.2,3069.7,MM-11,Kachin
662067,36983.0,96.625,24.875,180.8,241.7,MM-11,Kachin
662068,2981.0,96.875,24.875,0.0,0.0,MM-11,Kachin
662069,4016.0,97.125,24.875,49.9,30.4,MM-11,Kachin
662070,6051.0,97.375,24.875,86.7,116.19999999999999,MM-11,Kachin
662071,4373.0,97.625,24.875,592.9,290.59999999999997,MM-11,Kachin
531027,1907.0,96.625,2.125,0.0,0.0,ID-AC,Aceh
531030,14678.0,97.375,2.125,131.6,0.0,ID-AC,Aceh
531032,0.0,97.875,2.125,0.0,0.0,ID-AC,Aceh
531033,51401.0,98.125,2.125,1217.9,136.5,ID-SU,Sumatera Utara
531034,126845.0,98.375,2.125,1469.3,395.9,ID-SU,Sumatera Utara
531035,9939.0,98.625,2.125,4026.9,355.8,ID-SU,Sumatera Utara
531036,43480.0,98.875,2.125,4814.1,341.9,ID-SU,Sumatera Utara
531037,29985.0,99.125,2.125,3767.2999999999997,358.6,ID-SU,Sumatera Utara
531038,16423.0,99.375,2.125,2253.5,324.2,ID-SU,Sumatera Utara
531039,9238.0,99.625,2.125,3237.3999999999996,339.29999999999995,ID-SU,Sumatera Utara
531040,166936.0,99.875,2.125,4886.0,409.5,ID-SU,Sumatera Utara
531041,69006.0,100.125,2.125,4512.7,409.5,ID-SU,Sumatera Utara
531042,16425.0,100.375,2.125,1058.6000000000001,136.5,ID-RI,Riau
531043,4512.0,100.625,2.125,90.5,0.0,ID-RI,Riau
531044,29061.0,100.875,2.125,135.6,0.0,ID-RI,Riau
531045,447.0,101.125,2.125,5.2,0.0,ID-RI,Riau
531047,4223.0,101.625,2.125,188.2,0.0,ID-RI,Riau
531048,65.0,101.875,2.125,0.0,0.0,ID-RI,Riau
531049,134192.0,102.125,2.125,0.0,0.0,MY-04,Melaka
531050,273319.0,102.375,2.125,0.0,0.0,MY-04,Melaka
531051,293560.0,102.625,2.125,16303.400000000001,0.0,MY-01,Johor
531052,39185.0,102.875,2.125,2852.6,0.0,MY-01,Johor
531053,79674.0,103.125,2.125,0.0,0.0,MY-01,Johor
531054,194244.0,103.375,2.125,0.0,0.0,MY-01,Johor
531055,14370.0,103.625,2.125,2248.4,0.0,MY-01,Johor
531056,5982.0,103.875,2.125,0.0,0.0,MY-01,Johor
531057,1416.0,104.125,2.125,0.0,0.0,MY-01,Johor
531079,372.0,109.625,2.125,32.5,0.0,ID-KB,Kalimantan Barat
531086,16335.0,111.375,2.125,0.0,0.0,MY-13,Sarawak
531087,67785.0,111.625,2.125,2586.2000000000003,0.0,MY-13,Sarawak
531088,15003.0,111.875,2.125,3957.0,0.0,MY-13,Sarawak
531089,25752.0,112.125,2.125,2997.0,0.0,MY-13,Sarawak
531090,5829.0,112.375,2.125,0.0,0.0,MY-13,Sarawak
531091,10005.0,112.625,2.125,0.0,0.0,MY-13,Sarawak
531092,5568.0,112.875,2.125,0.0,0.0,MY-13,Sarawak
531093,4922.0,113.125,2.125,0.0,0.0,MY-13,Sarawak
531094,2719.0,113.375,2.125,0.0,0.0,MY-13,Sarawak
531095,2005.0,113.625,2.125,0.0,0.0,MY-13,Sarawak
531096,1465.0,113.875,2.125,0.0,0.0,MY-13,Sarawak
531097,1461.0,114.125,2.125,0.0,0.0,MY-13,Sarawak
531098,978.0,114.375,2.125,0.0,0.0,MY-13,Sarawak
531099,577.0,114.625,2.125,538.0,0.0,MY-13,Sarawak
531100,853.0,114.875,2.125,0.0,0.0,ID-KU,Kalimantan Utara
531101,895.0,115.125,2.125,0.0,0.0,ID-KU,Kalimantan Utara
531102,727.0,115.375,2.125,0.0,0.0,ID-KU,Kalimantan Utara
531103,913.0,115.625,2.125,0.0,0.0,ID-KU,Kalimantan Utara
531104,699.0,115.875,2.125,0.0,0.0,ID-KU,Kalimantan Utara
531105,699.0,116.125,2.125,0.0,0.0,ID-KU,Kalimantan Utara
531106,16.0,116.375,2.125,0.0,0.0,ID-KI,Kalimantan Timur
531107,2.0,116.625,2.125,0.0,0.0,ID-KI,Kalimantan Timur
531108,30.0,116.875,2.125,0.0,0.0,ID-KI,Kalimantan Timur
531109,185.0,117.125,2.125,0.0,0.0,ID-KI,Kalimantan Timur
531110,94126.0,117.375,2.125,302.1,0.0,ID-KI,Kalimantan Timur
531111,66115.0,117.625,2.125,1871.1000000000001,0.0,ID-KI,Kalimantan Timur
531112,2602.0,117.875,2.125,0.0,0.0,ID-KI,Kalimantan Timur
531113,167.0,118.125,2.125,9.1,0.0,ID-KI,Kalimantan Timur
531115,47.0,118.625,2.125,0.0,0.0,ID-KI,Kalimantan Timur
531142,1701.0,125.375,2.125,0.0,125.5,ID-SA,Sulawesi Utara
531152,27299.0,127.875,2.125,0.0,0.0,ID-MU,Maluku Utara
531154,30398.0,128.375,2.125,3.8000000000000003,5.4,ID-MU,Maluku Utara
531155,13985.0,128.625,2.125,0.0,0.0,ID-MU,Maluku Utara
564154,453032.0,98.375,7.875,2284.4,0.0,TH-83,Phuket
564155,7929.0,98.625,7.875,0.0,0.0,TH-82,Phangnga
564157,49790.0,99.125,7.875,3560.8,0.0,TH-81,Krabi
564158,27722.0,99.375,7.875,4753.7,0.0,TH-92,Trang
564159,103837.0,99.625,7.875,7066.2,0.0,TH-92,Trang
564160,54193.0,99.875,7.875,9623.0,0.0,TH-93,Phatthalung
564161,78322.0,100.125,7.875,20139.5,0.0,TH-80,Nakhon Si Thammarat
564162,65164.0,100.375,7.875,6281.9,0.0,TH-90,Songkhla
564228,0.0,116.875,7.875,0.0,0.0,PH-PLW,Palawan
564229,7254.0,117.125,7.875,188.9,0.0,PH-PLW,Palawan
564249,19036.0,122.125,7.875,562.3,0.0,PH-ZAN,Zamboanga del Norte
564250,118986.0,122.375,7.875,8277.2,0.0,PH-ZAN,Zamboanga del Norte
564251,463908.0,122.625,7.875,10435.9,0.0,PH-ZSI,Zamboanga Sibugay
564252,135326.0,122.875,7.875,3809.7000000000003,0.0,PH-ZSI,Zamboanga Sibugay
564253,147450.0,123.125,7.875,4961.5,0.0,PH-ZAS,Zamboanga del Sur
564254,548938.0,123.375,7.875,5831.3,0.0,PH-ZAS,Zamboanga del Sur
564255,286914.0,123.625,7.875,3587.9,0.0,PH-ZAS,Zamboanga del Sur
564256,281656.0,123.875,7.875,4969.9,0.0,PH-LAN,Lanao del Norte
564257,491348.0,124.125,7.875,3151.7,0.0,PH-LAS,Lanao del Sur
564258,511504.0,124.375,7.875,2611.8,0.0,PH-LAS,Lanao del Sur
564259,134784.0,124.625,7.875,14808.599999999999,0.0,PH-BUK,Bukidnon
564260,147468.0,124.875,7.875,21447.6,0.0,PH-BUK,Bukidnon
564261,477658.0,125.125,7.875,20581.699999999997,0.0,PH-BUK,Bukidnon
564262,77936.0,125.375,7.875,12383.699999999999,0.0,PH-BUK,Bukidnon
564263,47092.0,125.625,7.875,3114.8,0.0,PH-DAV,Davao del Norte
564264,127312.0,125.875,7.875,4487.2,0.0,PH-COM,Compostela Valley
564265,181908.0,126.125,7.875,2368.3,0.0,PH-COM,Compostela Valley
564266,86254.0,126.375,7.875,1715.8999999999999,0.0,PH-DAO,Davao Oriental
607440,116308.0,119.875,15.375,14598.7,0.0,PH-ZMB,Zambales
607441,137180.0,120.125,15.375,24625.0,1.5,PH-ZMB,Zambales
607442,131194.0,120.375,15.375,24065.300000000003,0.0,PH-TAR,Tarlac
607443,1179552.0,120.625,15.375,49348.00000000001,0.0,PH-TAR,Tarlac
607444,1345300.0,120.875,15.375,38572.700000000004,0.0,PH-NUE,Nueva Ecija
597273,6859.0,98.125,13.625,474.4,0.0,MM-05,Taninthayi
597274,58657.0,98.375,13.625,609.4,0.0,MM-05,Taninthayi
597275,561.0,98.625,13.625,0.0,0.0,MM-05,Taninthayi
597276,7.0,98.875,13.625,0.0,0.0,MM-05,Taninthayi
597277,1412.0,99.125,13.625,78.1,0.0,MM-05,Taninthayi
597278,45661.0,99.375,13.625,3352.1000000000004,0.0,TH-70,Ratchaburi
597279,79006.0,99.625,13.625,5655.400000000001,0.0,TH-70,Ratchaburi
597280,368159.0,99.875,13.625,3662.2,0.0,TH-70,Ratchaburi
597281,437295.0,100.125,13.625,10426.0,0.0,TH-74,Samut Sakhon
597282,2513189.0,100.375,13.625,6862.000000000001,0.0,TH-10,Krung Thep
597283,3681116.0,100.625,13.625,9696.2,0.0,TH-11,Samut Prakan
597284,458997.0,100.875,13.625,16306.5,0.0,TH-11,Samut Prakan
597285,271205.0,101.125,13.625,7295.900000000001,0.0,TH-24,Chachoengsao
597286,92213.0,101.375,13.625,3323.2000000000003,0.0,TH-24,Chachoengsao
597287,50028.0,101.625,13.625,3871.1,0.0,TH-24,Chachoengsao
597288,46643.0,101.875,13.625,4239.3,0.0,TH-24,Chachoengsao
597289,74978.0,102.125,13.625,4055.3,0.0,TH-27,Sa Kaeo
597290,101966.0,102.375,13.625,3482.9,0.0,TH-27,Sa Kaeo
597291,139097.0,102.625,13.625,1482.6,0.0,KH-1,Banteay Mean Chey
597292,171472.0,102.875,13.625,2960.8,0.0,KH-1,Banteay Mean Chey
597293,114849.0,103.125,13.625,3184.2000000000003,0.0,KH-1,Banteay Mean Chey
597294,89950.0,103.375,13.625,2780.4,0.0,KH-1,Banteay Mean Chey
597295,99440.0,103.625,13.625,7306.4,0.0,KH-17,Siem Reap
597296,63969.0,103.875,13.625,2187.3,0.0,KH-17,Siem Reap
597297,11783.0,104.125,13.625,244.2,0.0,KH-17,Siem Reap
